"REF_DATE","GEO","DGUID","Index","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996-12","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","59.6","","","","1"
"1997-01","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-02","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-03","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-04","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-05","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-06","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-07","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-08","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-09","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-10","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
"1997-11","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","58.9","","","","1"
